,ID,Selection,Date,Locality,CALF,GROUP.SIZE,BEHAVIOUR,BOAT,SPL.125.Hz,SPL.2000.Hz,SPL.4000.Hz,SPL.8000.Hz,SPL.16000.Hz,SPL.20000.Hz,Low.Freq,High.Freq,Delta.Freq,Start.Freq,End.Freq,Duration,Inflections,Armonics,PC1,PC2,PC3
258,95,27072017C_31,27072017,CROATIA,YES,23,TRAVEL,YES,88.7,83.31,81.06,81.55,77.44,75.42,4.87,13.246,8.376,5.454,8.181,1.983,5,1,0.578492916,-2.687670628,-1.028782447
259,95,27072017C_35,27072017,CROATIA,YES,23,TRAVEL,YES,88.79,84.48,81.43,83.48,77.82,76.54,7.597,20.454,12.857,7.597,14.61,0.612,2,1,-1.278207022,-0.505705059,1.154972103
260,95,27072017C_44,27072017,CROATIA,YES,23,TRAVEL,YES,92.93,104.26,107.23,95.98,95.28,87.57,5.213,20.227,15.014,5.213,20.227,1.297,2,1,-1.495250669,-1.733095817,1.856712907
261,95,27072017C_45,27072017,CROATIA,YES,23,TRAVEL,YES,93.46,104.24,107.08,96.44,95.51,87.8,5.63,19.601,13.971,7.507,5.63,1.308,1,1,-0.287547105,-1.541552948,0.975016651
262,95,27072017C_46,27072017,CROATIA,YES,23,TRAVEL,YES,94.37,104.33,106.31,96.69,101.21,89.05,6.464,17.516,11.052,6.464,17.516,0.987,0,1,-0.717785084,-0.26151259,1.514803929
263,95,27072017C_54,27072017,CROATIA,YES,23,TRAVEL,YES,94.12,103.89,91.24,92.37,94.92,97.26,5.421,14.805,9.384,5.421,10.217,0.619,1,0,0.610929786,-0.28125381,0.953879732
264,95,27072017C_66,27072017,CROATIA,YES,23,TRAVEL,YES,89.78,101.3,93.68,85.83,83.16,84.02,5.143,9.772,4.629,5.143,9.772,0.799,0,1,1.714274891,0.338097955,0.325266209
265,95,27072017C_70,27072017,CROATIA,YES,23,TRAVEL,YES,89.43,104.76,90.29,82.21,83.25,86.71,7.886,11.487,3.601,8.401,11.487,0.306,1,1,0.786606063,1.243479871,-0.291836702
266,95,27072017C_75,27072017,CROATIA,YES,23,TRAVEL,YES,88.88,103.71,88.67,83.38,82.12,78.61,3.943,13.544,9.601,9.086,13.544,1.52,4,1,-0.115395911,-1.847542476,-0.34497336
267,95,27072017C_79,27072017,CROATIA,YES,23,TRAVEL,YES,85.65,95.08,82.04,78.85,74.58,74.51,8.572,11.315,2.743,8.572,11.144,0.247,1,0,0.81061151,1.48532144,-0.491836798
268,95,27072017C_80,27072017,CROATIA,YES,23,TRAVEL,YES,78.65,93.26,78.43,78.14,75.02,74.7,5.314,18.002,12.688,5.314,15.602,1.105,2,0,-0.633195937,-1.33972813,1.303627766
269,95,27072017C_82,27072017,CROATIA,YES,23,TRAVEL,YES,79.01,94.04,79.35,77.38,74.02,74.76,7.2,13.716,6.516,7.2,7.372,0.756,0,0,0.846314734,0.417540967,0.222177077
270,95,27072017C_86,27072017,CROATIA,YES,23,TRAVEL,YES,79.93,94.86,79.45,77.65,78.56,79.65,9.429,19.373,9.944,14.401,9.601,1.875,5,1,-1.866060345,-1.726819152,-1.80118133
271,95,27072017C_87,27072017,CROATIA,YES,23,TRAVEL,YES,79.96,95.05,79.61,78.13,81.71,81.3,5.421,19.601,14.18,5.421,19.601,0.361,0,1,-1.030260941,-0.132733432,2.642925613
272,95,27072017C_89,27072017,CROATIA,YES,23,TRAVEL,YES,79.84,95.27,79.78,78.99,88.23,83.39,9.601,18.859,9.258,13.887,18.859,0.888,2,1,-2.130526309,0.365320859,-0.143322441
273,97,29072017C_12,29072017,CROATIA,NO,9,TRAVEL,YES,99.04,110.65,94.8,89.6,81.31,78.67,3.66,18.951,15.291,3.66,18.951,0.596,0,1,-0.624981385,-0.820249499,2.977138352
274,97,29072017C_19,29072017,CROATIA,NO,9,TRAVEL,YES,67.04,80.57,71.42,76.25,80.92,80.19,9.311,11.472,2.161,9.644,11.306,0.215,1,1,0.625987456,1.737555774,-0.722723203
275,97,29072017C_21,29072017,CROATIA,NO,9,TRAVEL,YES,70.32,81.2,72.12,72.98,74.56,74.3,5.156,10.641,5.485,6.818,6.32,1.605,2,0,1.378873991,-1.096459963,-0.787864292
276,97,29072017C_25,29072017,CROATIA,NO,9,TRAVEL,YES,70.36,82.3,70.96,79.71,74.35,76.58,3.993,10.807,6.814,3.993,4.159,0.849,1,0,2.095819971,-0.577380557,0.329810256
277,97,29072017C_27,29072017,CROATIA,NO,9,TRAVEL,YES,70.46,82.4,70,75,75.32,78.29,4.325,11.306,6.981,4.99,5.655,1.281,3,1,1.527581937,-1.422941228,-0.433465673
278,97,29072017C_32,29072017,CROATIA,NO,9,TRAVEL,YES,68.01,84.25,69.36,75.59,78.38,78,4.325,11.139,6.814,4.824,5.322,1.178,2,0,1.695328035,-1.058093247,-0.145278037
279,99,31072017B_01,31072017,CROATIA,YES,7,FEEDING,YES,83.52,93.37,84.86,77.41,73.56,72.92,7.2,10.629,3.429,10.629,8.915,0.592,1,0,0.929761433,0.972141252,-0.757090819
280,99,31072017B_02,31072017,CROATIA,YES,7,FEEDING,YES,83.04,93.36,84.62,84.86,73.37,77.32,7.372,11.144,3.772,11.144,9.944,0.64,1,1,0.668517115,0.954157799,-0.731970731
281,105,14082017D_06,14082017,CROATIA,YES,4,FEEDING,YES,81.26,110.13,100.25,93.91,86.61,86.79,5.486,19.545,14.059,5.486,9.601,1.585,1,1,-0.462583861,-1.876016914,1.251285479
282,105,14082017D_38,14082017,CROATIA,YES,4,FEEDING,YES,81.97,107.09,98.49,92.05,90.41,95.69,5.858,8.485,2.627,5.858,8.283,0.327,0,1,2.079898218,1.158130659,0.019694758
283,109,18082017B_01,18082017,CROATIA,YES,42,TRAVEL,YES,87.19,107.62,98.34,86.59,77.67,78.27,7.372,13.201,5.829,13.03,7.372,0.56,2,1,0.242409172,0.56901371,-0.906999558
284,109,18082017B_02,18082017,CROATIA,YES,42,TRAVEL,YES,94.61,111.87,99.41,97.67,102.29,104.35,8.572,18.345,9.773,8.572,18.345,0.565,0,0,-1.190172243,0.701160536,1.195717069
285,109,18082017B_03,18082017,CROATIA,YES,42,TRAVEL,YES,88.99,110.94,98.06,92.81,97.32,100.3,7.753,16.418,8.665,7.753,15.506,0.532,0,1,-0.433948963,0.670618875,1.014255741
286,109,18082017B_04,18082017,CROATIA,YES,42,TRAVEL,YES,87.89,101.31,95.33,83.8,75.92,74.22,6.858,11.487,4.629,10.801,7.543,0.213,1,1,0.953335137,1.150573203,-0.420532447
287,109,18082017B_05,18082017,CROATIA,YES,42,TRAVEL,YES,99.51,107.32,96.44,96.33,94.27,92.2,7.2,18.688,11.488,7.2,18.688,0.352,1,1,-1.107758803,0.230629132,1.575131732
288,109,18082017B_06,18082017,CROATIA,YES,42,TRAVEL,YES,93.71,110.06,92.8,81.39,81.37,83.05,4.114,8.743,4.629,4.114,8.743,0.675,1,1,2.116651019,0.015570377,0.238239982
289,109,18082017B_107,18082017,CROATIA,YES,42,TRAVEL,YES,89.12,113.84,92.49,88.64,89.23,94.1,3.192,23.487,20.295,3.192,5.7,0.359,1,1,-0.312465287,-1.880696005,3.131633562
290,109,18082017B_110,18082017,CROATIA,YES,42,TRAVEL,YES,114.44,115.31,94.29,87.79,90.43,95.37,5.472,17.102,11.63,5.472,8.437,0.832,1,1,0.266259761,-0.823147635,1.145386397
291,109,18082017B_115,18082017,CROATIA,YES,42,TRAVEL,YES,93.45,125.24,95.16,89.92,95.39,97.61,6.156,14.365,8.209,10.261,14.365,0.417,0,1,-0.08749097,0.808608518,0.802049505
292,109,18082017B_118,18082017,CROATIA,YES,42,TRAVEL,YES,104.14,124.07,96.58,89.46,92.86,99.95,9.805,21.434,11.629,21.434,13.681,0.274,1,1,-2.77895634,1.303754222,-0.152011976
293,109,18082017B_126,18082017,CROATIA,YES,42,TRAVEL,YES,100.05,116.97,93.62,92.67,92.64,100.1,4.104,16.874,12.77,4.104,16.874,0.427,1,1,-0.139550975,-0.561405457,2.18011459
294,109,18082017B_127,18082017,CROATIA,YES,42,TRAVEL,YES,99.14,120.74,92.8,87.67,91.39,98.69,2.736,16.874,14.138,2.736,16.874,0.355,0,1,0.15032252,-0.628766775,2.945079843
295,109,18082017B_137,18082017,CROATIA,YES,42,TRAVEL,YES,97.76,106.59,108.83,108.89,103.81,103.47,4.332,6.156,1.824,4.332,5.016,1.879,0,1,2.75301066,-0.669688588,-0.797875085
296,109,18082017B_141,18082017,CROATIA,YES,42,TRAVEL,YES,102.62,101.79,102.79,103.83,107.25,109.47,4.56,17.786,13.226,4.56,9.349,1.426,0,1,0.144605218,-1.507791506,1.590468897
297,109,18082017B_147,18082017,CROATIA,YES,42,TRAVEL,YES,105.07,106.17,93.68,82.21,83.07,84.5,7.524,17.102,9.578,7.524,17.102,0.466,0,0,-0.660044822,0.625303008,1.321589971
298,109,18082017B_148,18082017,CROATIA,YES,42,TRAVEL,YES,106.06,104.94,93.76,81.1,82.61,89.61,9.121,16.874,7.753,9.121,16.874,0.567,0,0,-0.856484254,1.008724608,0.680535133
299,109,18082017B_30,18082017,CROATIA,YES,42,TRAVEL,YES,96.13,107.83,96.04,95.19,101.09,101.13,8.058,17.316,9.258,8.058,17.316,1.344,0,0,-0.971184762,-0.14543289,0.75435693
300,109,18082017B_31,18082017,CROATIA,YES,42,TRAVEL,YES,95.55,107.14,96.01,94.85,97.49,96.11,5.143,10.801,5.658,5.143,10.801,1.039,0,1,1.376107395,-0.01400837,0.436315891
301,109,18082017B_33,18082017,CROATIA,YES,42,TRAVEL,YES,98.02,106.33,96.11,89.47,87.3,90.01,7.543,16.63,9.087,7.543,16.63,0.239,0,0,-0.485207807,0.912725349,1.322069385
302,109,18082017B_34,18082017,CROATIA,YES,42,TRAVEL,YES,97.25,111.04,99.51,105.75,97.85,96.79,3.6,13.544,9.944,3.6,13.544,0.625,0,1,0.911710001,-0.315981703,1.775609446
303,109,18082017B_37,18082017,CROATIA,YES,42,TRAVEL,YES,89.81,109.78,97.5,87.91,84.78,83.48,11.658,17.83,6.172,11.658,17.83,0.68,0,0,-1.533170644,1.53221966,-0.019993997
304,109,18082017B_38,18082017,CROATIA,YES,42,TRAVEL,YES,91.27,111.01,96.6,88.23,83.41,77.66,9.601,16.459,6.858,9.601,16.459,0.898,0,0,-0.875382609,0.849726331,0.261736858
305,109,18082017B_50,18082017,CROATIA,YES,42,TRAVEL,YES,101.32,113.78,93.74,82.52,83.3,91.41,10.115,18.002,7.887,10.629,13.03,0.843,5,1,-1.344154177,-0.476403981,-1.165441845
306,109,18082017B_52,18082017,CROATIA,YES,42,TRAVEL,YES,98.6,112.58,92.18,83.24,78.1,77.77,8.401,14.744,6.343,8.572,9.086,0.583,3,1,0.12217727,0.099380552,-0.65179077
307,109,18082017B_63,18082017,CROATIA,YES,42,TRAVEL,YES,85.58,108.49,98.07,97.81,104.48,106.63,9.121,17.786,8.665,17.786,11.173,0.642,1,1,-1.508364529,0.945539858,-0.576390156
308,109,18082017B_65,18082017,CROATIA,YES,42,TRAVEL,YES,94.61,107.17,97.52,96.35,99.75,103.96,9.577,12.541,2.964,10.261,9.577,1.482,0,1,0.314891899,0.607995129,-1.104448591
309,109,18082017B_76,18082017,CROATIA,YES,42,TRAVEL,YES,94.11,108.69,93.69,89.19,92.79,94.61,6.384,14.593,8.209,10.945,7.524,0.689,1,1,0.261604461,0.164632351,-0.013993242
310,109,18082017B_78,18082017,CROATIA,YES,42,TRAVEL,YES,93.87,108.09,95.84,96.3,85.22,86.25,6.156,10.261,4.105,6.156,6.384,1.195,3,1,1.476879282,-0.691460516,-1.093053432
311,109,18082017B_80,18082017,CROATIA,YES,42,TRAVEL,YES,93.41,107.88,97.04,87.07,80.16,77.64,8.665,10.717,2.052,8.893,9.349,0.936,1,1,0.914022144,0.847558064,-1.078056303
312,109,18082017B_88,18082017,CROATIA,YES,42,TRAVEL,YES,91.49,107.54,92.35,82.25,91.18,97.26,1.824,6.384,4.56,1.824,4.788,0.848,1,1,3.237725484,-0.627865969,0.322577743
313,123,05092017B_05,5092017,CROATIA,NO,11,SOCIAL,YES,82.72,82.19,75.03,76.89,87.2,94.21,7.524,9.349,1.825,7.524,8.893,0.204,0,1,1.628812747,1.674452866,-0.302395569
314,123,05092017B_06,5092017,CROATIA,NO,11,SOCIAL,YES,84.17,81.99,85.51,79.11,88.2,94.36,3.648,15.734,12.086,10.489,3.648,0.643,1,1,0.565089109,-0.686885528,0.724790552
315,123,05092017B_07,5092017,CROATIA,NO,11,SOCIAL,YES,82.4,82.76,81.29,77.94,84.24,87.72,7.068,14.365,7.297,10.945,14.365,1.026,0,1,-0.319815362,0.432613389,0.214218485
316,123,05092017B_09,5092017,CROATIA,NO,11,SOCIAL,YES,80.18,85.73,83.13,76.59,76.68,77.04,3.42,10.489,7.069,3.42,10.489,0.5,0,0,1.829377339,0.072060228,1.216104552
317,123,05092017B_12,5092017,CROATIA,NO,11,SOCIAL,YES,92.12,85.03,81.62,77.73,76.25,76.96,2.508,13.225,10.717,2.508,13.225,0.347,0,1,1.221075187,-0.314561629,2.211272643
318,123,05092017B_13,5092017,CROATIA,NO,11,SOCIAL,YES,84.07,88.63,83.36,79.75,81.6,82.62,10.033,11.629,1.596,10.717,10.261,0.23,1,0,0.538271439,1.907040573,-1.03170684
319,123,05092017B_14,5092017,CROATIA,NO,11,SOCIAL,YES,80.92,89.15,83.33,79.67,80.94,82,9.577,12.541,2.964,11.857,9.577,0.221,1,1,0.32628805,1.748078986,-0.900862874
320,123,05092017B_15,5092017,CROATIA,NO,11,SOCIAL,YES,79.19,87.23,79.91,76.82,78.16,78.72,8.473,17.786,9.313,9.577,17.786,0.374,0,1,-1.092716735,0.993662964,1.092562916
321,123,05092017B_16,5092017,CROATIA,NO,11,SOCIAL,YES,79.76,87.39,79.89,76.89,78.27,80.78,8.665,10.945,2.28,10.489,9.121,0.774,1,1,0.757168187,1.077276619,-1.122906248
322,123,05092017B_19,5092017,CROATIA,NO,11,SOCIAL,YES,81.18,100.2,78.44,80.28,77.85,75.95,6.156,7.753,1.597,7.753,6.156,0.151,0,0,2.234678919,1.563132641,-0.379295177
323,123,05092017B_20,5092017,CROATIA,NO,11,SOCIAL,YES,95.86,84.28,77.95,76.13,76.86,77.33,10.261,12.313,2.052,10.945,10.261,0.284,0,0,0.428067611,2.086742163,-0.74951788
324,123,05092017B_23,5092017,CROATIA,NO,11,SOCIAL,YES,92.68,88.08,80.39,79.6,75.83,76.08,9.805,11.857,2.052,10.945,10.489,0.175,1,1,0.472086695,1.902060308,-0.920368914
325,123,05092017B_24,5092017,CROATIA,NO,11,SOCIAL,YES,91.11,87.58,80.7,79.34,76.07,76.36,6.612,16.19,9.578,7.296,16.19,0.97,0,0,-0.430859721,-0.023859765,1.111173963
326,123,05092017C_04,5092017,CROATIA,NO,11,SOCIAL,YES,115.66,134.2,126.54,122.14,118.28,116.1,6.98,12.499,5.519,9.415,11.363,0.816,1,0,0.44077235,0.440549159,-0.252002649
327,123,05092017C_06,5092017,CROATIA,NO,11,SOCIAL,YES,99.05,94.69,97.51,98.17,95.85,98.11,7.142,15.908,8.766,10.389,15.908,1.019,0,1,-0.702741017,0.265367472,0.597893851
328,123,05092017C_10,5092017,CROATIA,NO,11,SOCIAL,YES,97.58,105.9,108.48,111.63,114.68,115.11,7.263,13.72,6.457,9.684,13.72,0.839,0,1,0.018679129,0.658530804,0.23694363
329,124,06092017A_03,6092017,CROATIA,YES,13,SOCIAL,NO,76.8,87.46,83.22,88.4,89.25,93.16,5.169,14.742,9.573,5.169,5.552,1.265,1,1,0.943403397,-1.129619849,0.481009559
330,124,06092017A_05,6092017,CROATIA,YES,13,SOCIAL,NO,76.8,87.85,83.4,94.58,90.8,94.87,7.466,15.316,7.85,14.55,14.168,1.936,1,1,-1.122551816,-0.574619932,-0.789682717
331,124,06092017A_06,6092017,CROATIA,YES,13,SOCIAL,NO,77.45,87.87,83.74,93.74,90.8,94.48,4.977,15.508,10.531,4.977,6.126,1.017,1,1,0.819910372,-1.013042294,0.830350868
332,124,06092017A_07,6092017,CROATIA,YES,13,SOCIAL,NO,77.27,88.76,83.07,92.08,89.36,92.76,7.275,15.508,8.233,15.125,15.508,0.879,0,1,-1.053283255,0.770727354,0.089619323
333,124,06092017C_11,6092017,CROATIA,NO,13,SOCIAL,YES,85.71,91.16,70.56,67.64,68.16,68.31,6.725,7.885,1.16,6.725,7.885,0.409,0,0,2.085424044,1.391997538,-0.438268514
334,124,06092017C_13,6092017,CROATIA,NO,13,SOCIAL,YES,85.66,90,72.81,70.21,69.26,67.77,4.638,7.885,3.247,7.885,4.638,1.045,0,0,2.229190795,0.247153422,-0.518034458
335,124,06092017C_14,6092017,CROATIA,NO,13,SOCIAL,YES,86.79,90.83,74.44,71.24,73.88,74.14,6.03,9.277,3.247,9.277,6.03,1.239,0,1,1.586417388,0.309969439,-0.773989908
336,126,13092017A_03,13092017,CROATIA,YES,38,TRAVEL,NO,64.89,77.91,62.99,66.33,69.39,74.78,6.03,12.756,6.726,6.03,10.204,0.441,1,0,0.956669931,0.339533624,0.477670689
337,126,13092017A_21,13092017,CROATIA,YES,38,TRAVEL,NO,68.73,82.54,67.02,67.17,70.99,67.3,5.102,9.277,4.175,7.885,6.493,1.465,1,1,1.621180911,-0.465275983,-0.771295019
338,126,13092017A_25,13092017,CROATIA,YES,38,TRAVEL,NO,66.31,82.7,63.67,64.88,74.11,70.46,7.189,14.843,7.654,7.189,12.756,0.642,0,1,0.179187456,0.524383752,0.741574404
339,126,13092017A_31,13092017,CROATIA,YES,38,TRAVEL,NO,75.83,86.17,67.39,67.85,68.17,68.24,8.349,16.93,8.581,11.132,8.349,1.323,0,1,-0.438062023,-0.046438099,-0.106317472
340,126,13092017A_36,13092017,CROATIA,YES,38,TRAVEL,NO,68.65,80.5,64.49,65.45,71.65,76.01,7.421,15.075,7.654,15.075,7.421,0.625,0,0,-0.215949444,0.913400642,-0.285168566
341,126,13092017A_67,13092017,CROATIA,YES,38,TRAVEL,NO,65.43,75.69,64.94,66.97,68.28,70.78,5.798,14.843,9.045,5.798,14.843,0.537,0,0,0.2278862,0.280971614,1.365788693
342,126,13092017A_68,13092017,CROATIA,YES,38,TRAVEL,NO,102.65,104.95,96.95,90.58,85.04,80.35,5.798,19.713,13.915,5.798,19.713,0.59,0,1,-1.16330363,-0.270394412,2.42711999
343,126,13092017A_83,13092017,CROATIA,YES,38,TRAVEL,NO,125.69,124.32,110.31,105.28,102.46,101.8,6.262,23.424,17.162,6.262,23.424,1.288,0,1,-2.420684731,-1.23285214,2.753560877
344,126,13092017A_84,13092017,CROATIA,YES,38,TRAVEL,NO,118.26,124.82,110.95,106.22,103.84,103.33,8.349,21.569,13.22,12.06,21.569,1.237,2,1,-2.718216556,-0.669593462,0.768036251
345,126,13092017A_85,13092017,CROATIA,YES,38,TRAVEL,NO,125.06,126.98,114.79,110.06,105.74,104.71,6.725,11.132,4.407,7.421,11.132,0.509,0,1,1.074168701,1.000396327,0.170346572
346,126,13092017B_06,13092017,CROATIA,YES,38,TRAVEL,NO,67.89,76,68.24,69.3,79.15,86.2,8.813,13.915,5.102,13.915,11.596,0.715,0,0,-0.31915356,1.322305912,-0.553673397
347,126,13092017C_08,13092017,CROATIA,YES,38,TRAVEL,YES,71.17,75.79,64.69,63.01,64.57,68.52,6.262,16.002,9.74,6.262,12.524,0.921,1,1,-0.010875108,-0.441845353,0.841442292
348,126,13092017C_09,13092017,CROATIA,YES,38,TRAVEL,YES,69.92,75.03,64.42,63.85,64.35,68.66,5.334,19.713,14.379,10.204,5.334,1.945,2,1,-0.737277987,-2.378182559,0.210253853
349,126,13092017C_12,13092017,CROATIA,YES,38,TRAVEL,YES,69.51,74.15,66.66,68.38,70.87,71.98,5.102,13.915,8.813,8.813,7.653,1.358,1,1,0.535073474,-0.85933925,0.058423878
350,126,13092017C_15,13092017,CROATIA,YES,38,TRAVEL,YES,73.74,76.77,65.86,65.4,72.71,71.68,4.174,10.9,6.726,8.813,4.174,1.433,1,0,1.461420691,-0.853661291,-0.450084271
351,126,13092017C_25,13092017,CROATIA,YES,38,TRAVEL,YES,65.21,76.22,65.57,79.63,81.46,80.47,4.104,19.481,15.377,18.242,16.93,0.985,1,1,-2.210538439,-0.601085404,1.000455327
352,126,13092017C_26,13092017,CROATIA,YES,38,TRAVEL,YES,61.66,72.35,64.54,77.91,85.79,82.08,5.566,12.06,6.494,6.262,5.566,1.198,1,1,1.350493633,-0.560894311,-0.154604864
353,126,13092017C_27,13092017,CROATIA,YES,38,TRAVEL,YES,62.38,72.46,65.38,77.69,85.78,82.17,3.942,9.74,5.798,3.942,4.638,0.731,0,1,2.363101269,-0.066661464,0.50918662
354,126,13092017C_30,13092017,CROATIA,YES,38,TRAVEL,YES,63.6,72.56,65.2,74.85,85.32,84.53,4.174,16.646,12.472,5.7,4.174,1.602,1,1,0.618986926,-1.949631732,0.769027676
355,126,13092017C_33,13092017,CROATIA,YES,38,TRAVEL,YES,65.04,71.43,65.36,76.8,81.87,85.45,4.638,14.611,9.973,7.653,4.638,0.795,0,1,0.980568939,-0.365762256,0.802028898
356,126,13092017C_45,13092017,CROATIA,YES,38,TRAVEL,YES,65.71,77.55,64.25,80.94,79.84,78.88,6.493,19.481,12.988,6.493,19.481,0.758,1,1,-1.304141322,-0.473828898,1.790482483
357,126,13092017C_51,13092017,CROATIA,YES,38,TRAVEL,YES,70.43,71.74,65.65,73.42,75.53,79.38,9.045,15.771,6.726,9.045,10.204,0.62,0,1,-0.056969819,0.903845081,0.162221864
358,126,13092017C_60,13092017,CROATIA,YES,38,TRAVEL,YES,66.9,89.37,76.83,77.04,76.69,70.36,4.87,16.466,11.596,4.87,9.277,0.397,0,0,0.562041332,-0.191884476,1.760808762
359,126,13092017C_73,13092017,CROATIA,YES,38,TRAVEL,YES,66.91,71.59,63.62,68.48,71.43,78.48,5.566,15.307,9.741,9.277,8.813,0.975,1,0,0.164418191,-0.477950244,0.390519599
360,127,18092017A_04,18092017,CROATIA,NO,5,TRAVEL,NO,62.03,71.34,72.28,78.61,79.13,86.2,6.8,18.484,11.684,6.8,11.334,0.954,1,1,-0.482203824,-0.665473237,1.018348034
361,127,18092017A_07,18092017,CROATIA,NO,5,TRAVEL,NO,61.2,68.5,72.2,78.63,79.96,80.49,6.626,18.833,12.207,6.626,18.833,0.662,0,1,-1.052932256,-0.014109057,1.91491626
362,1,1,20140818,SARDINIA,NO,2,FEEDING,YES,128.7,130,121.39,114.58,111.94,112.32,7.425,20.02,12.595,7.343,7.343,1.16,7,1,-0.975873989,-2.534004986,-0.813378802
363,1,12,20140818,SARDINIA,NO,2,FEEDING,YES,126.21,130,119.54,113.75,115.1,115.87,15.38,19.092,3.712,15.38,19.092,2.475,4,1,-3.077045074,-0.387527928,-2.951721425
364,1,13,20140818,SARDINIA,NO,2,FEEDING,YES,126.51,130,119.5,114.01,114.98,115.93,7.81,25.323,17.513,7.69,21.611,0.905,9,1,-3.404553143,-2.9883875,0.274394142
365,1,14,20140818,SARDINIA,NO,2,FEEDING,YES,127.2,130,118.91,114.01,114.51,116.04,9.016,19.357,10.341,9.016,18.694,1.729,2,2,-1.849486147,-1.000615634,0.130035093
366,1,15,20140818,SARDINIA,NO,2,FEEDING,YES,127.2,130,118.91,114.01,114.51,116.04,6,14.625,8.625,9.375,7.312,0.852,3,2,0.283674091,-0.709060238,-0.38857043
367,2,1,20140621,SARDINIA,NO,5,SOCIAL,NO,106.83,120,116.96,121.83,120.66,123.22,4.335,15.286,10.951,7.342,4.453,0.5,1,2,0.898801351,-0.497248144,0.893410149
368,2,4,20140621,SARDINIA,NO,5,SOCIAL,NO,107.32,120,116.56,121.89,123.88,127.17,7.319,13.106,5.787,12.681,7.489,1.313,0,0,0.281687176,0.287358825,-0.710742164
369,2,9,20140621,SARDINIA,NO,5,SOCIAL,NO,110.4,120,117.87,122.05,117.72,119.66,6.573,16.984,10.411,6.874,16.803,0.489,4,0,-0.77828952,-0.673326605,0.501187594
370,2,13,20140621,SARDINIA,NO,5,SOCIAL,NO,134.19,130,122.87,120.64,118.77,122.12,6.449,13.82,7.37,6.357,13.82,0.786,0,1,0.380872809,0.31261157,0.802671491
371,2,14,20140621,SARDINIA,NO,5,SOCIAL,NO,134.19,130,122.87,120.64,118.77,122.12,3.685,14.096,10.411,3.593,14.004,0.575,0,0,0.769424246,-0.304055859,1.899240736
372,3,1,20151117,SARDINIA,NO,10,SOCIAL,NO,100.7,110,108.84,107.75,107.14,107.14,4.271,9.966,5.695,4.068,9.864,0.183,0,0,1.939878699,0.684178547,0.982882002
373,3,2,20151117,SARDINIA,NO,10,SOCIAL,NO,98.16,110,113.07,107.94,106.3,105.95,7.017,17.797,10.78,8.644,8.847,1.207,2,0,-0.447614897,-0.994870881,0.155280301
374,3,6,20151117,SARDINIA,NO,10,TRAVEL,NO,101.07,110,108.5,114.56,106.15,105.7,7.729,15.254,7.525,7.627,8.237,0.62,1,0,0.356559798,0.275085584,0.164369217
375,3,9,20151117,SARDINIA,NO,10,SOCIAL,YES,102.78,110,108.16,108.25,108.31,107.63,5.797,11.39,5.593,5.695,8.237,0.671,1,1,1.397658716,0.152881755,0.118146997
376,3,10,20151117,SARDINIA,NO,10,SOCIAL,YES,102.35,110,108.48,108.39,108.29,107.38,6.102,16.983,10.881,6.102,6.102,0.49,1,2,0.464055346,-0.331747364,0.966866133
377,3,11,20151117,SARDINIA,NO,10,SOCIAL,YES,99.64,110,108.6,108.76,108.73,108,4.881,17.593,12.712,4.78,4.78,0.565,1,1,0.640104641,-0.881109053,1.394481945
378,3,12,20151117,SARDINIA,NO,10,SOCIAL,YES,98.83,110,107.77,108.65,108.93,108.46,5.492,15.153,9.661,5.39,5.492,0.726,1,1,0.933677363,-0.540785729,0.717072983
379,3,14,20151117,SARDINIA,NO,10,TRAVEL,YES,101.28,110,111.37,108.67,106.54,107.3,10.78,16.068,5.288,10.678,16.068,0.654,0,1,-0.885262723,1.477301638,-0.093819318
380,3,15,20151117,SARDINIA,NO,10,TRAVEL,YES,100.71,110,114.54,108.2,106.38,106.2,7.627,13.627,6,12,7.525,0.61,1,0,0.297670851,0.718739361,-0.545802735
381,3,16,20151117,SARDINIA,NO,10,TRAVEL,YES,99.47,110,112.8,108.01,106.27,105.88,6.915,15.051,8.136,13.322,6.814,0.531,1,3,-0.005047483,0.518407141,-0.247858084
382,3,19,20151117,SARDINIA,NO,10,SOCIAL,YES,103.12,120,117.25,118.95,110.15,109.45,13.22,17.39,4.17,13.119,16.169,0.943,8,0,-2.130905247,-0.325617338,-2.959575342
383,3,23,20151117,SARDINIA,NO,10,SOCIAL,YES,99.36,110,107.51,109.3,106.7,105.85,8.136,17.186,9.051,8.949,16.983,0.863,2,1,-1.056772021,-0.081884732,0.315610384
384,3,25,20151117,SARDINIA,NO,10,SOCIAL,YES,99.94,110,106.97,108.29,106.48,105.65,6.203,16.475,10.271,7.932,6.102,1.672,1,1,0.143295816,-1.34894818,0.092599502
385,3,32,20151117,SARDINIA,NO,10,SOCIAL,YES,100.75,110,105.4,108.43,108.11,110.2,7.424,17.797,10.373,7.322,16.373,1.021,6,0,-1.228790659,-1.625040739,-0.423385037
386,4,2,20160415,SARDINIA,NO,7,SOCIAL,NO,98.35,110.31,104.24,106.12,111.65,116.05,7.339,13.034,5.695,13.034,7.339,0.355,0,0,0.456955546,1.305418431,-0.295469953
387,4,3,20160415,SARDINIA,NO,7,SOCIAL,NO,102.72,110,103.94,103.16,103.4,105.41,6.345,18.27,11.925,9.173,6.345,0.748,1,1,-0.185776897,-0.511378369,0.721210604
